user,prob
TestB_02307,0.16027211183490034
TestB_04521,0.4480114405133365
TestB_17172,0.43233734702544396
TestB_14145,0.14803553744925246
TestB_16333,0.17564581570728163
TestB_18089,0.08943844932919845
TestB_13510,0.11282340450705865
TestB_01057,0.24005954135770155
TestB_01928,0.021536206545789197
TestB_17999,0.16211774727128875
TestB_08475,0.46011782997786255
TestB_20979,0.08405585480616747
TestB_17032,0.13543373947930976
TestB_18430,0.23235973651016587
TestB_02921,0.16739195814794663
TestB_16979,0.1166626616293934
TestB_13570,0.11088507816077436
TestB_15198,0.3032426488540972
TestB_07275,0.12961653879415433
TestB_10169,0.4082722710808315
TestB_11447,0.2863881962712584
TestB_06159,0.07100629319253007
TestB_00496,0.17977903209188037
TestB_01476,0.06917152917945592
TestB_08495,0.253504335239355
TestB_10715,0.21953233661707994
TestB_22082,0.22645867444284679
TestB_19081,0.3578996002019589
TestB_16588,0.13122420086027115
TestB_08580,0.1594158262244927
TestB_11077,0.41331824204677153
TestB_08696,0.638667631903968
TestB_02852,0.32568731784265337
TestB_07331,0.13345490497938897
TestB_00559,0.26073294666437963
TestB_01566,0.40665802703661563
TestB_03871,0.4047664527983289
TestB_14471,0.20041735420606022
TestB_08176,0.33420982723522374
TestB_13371,0.3851496845790215
TestB_20638,0.17138950803784042
TestB_21411,0.24971462620553117
TestB_17641,0.11854103904478247
TestB_19224,0.4769913314969969
TestB_05790,0.27742596800575275
TestB_23069,0.24067160358180772
TestB_09513,0.22686614312132736
TestB_21870,0.011765059137362335
TestB_19330,0.38834720190319816
TestB_10295,0.3749767160022083
TestB_19688,0.3568467320511053
TestB_15243,0.22348252225439438
TestB_14977,0.181213736996146
TestB_12182,0.36081828855432196
TestB_02235,0.08550414056521599
TestB_14637,0.4066200201611959
TestB_18292,0.14919465446578253
TestB_21198,0.3718743126600339
TestB_13940,0.39090885778688417
TestB_11534,0.15608012395833482
TestB_21458,0.30747200837631766
TestB_13338,0.25941971847258355
TestB_07692,0.21814305300602727
TestB_13158,0.4774678688475534
TestB_10240,0.3023621226121315
TestB_06046,0.012597642683781935
TestB_06972,0.23244557095262477
TestB_14211,0.33771806947953176
TestB_00806,0.34891872795636647
TestB_18115,0.3247040411784421
TestB_06047,0.22104880249977396
TestB_21466,0.29287020957970894
TestB_12183,0.30136067819460954
TestB_18676,0.3718906020753398
TestB_23768,0.37145823162072644
TestB_22497,0.24079555677007333
TestB_15171,0.25408087716957
TestB_24006,0.36753008537246884
TestB_03895,0.5214824791376134
TestB_19189,0.2422663715836193
TestB_20700,0.4002960936532527
TestB_12774,0.15731618909060666
TestB_20125,0.17859351308061844
TestB_14308,0.2691483424613504
TestB_15103,0.3291366857573626
TestB_22265,0.37816974719540253
TestB_20812,0.03757619431053432
TestB_18609,0.20968182602648638
TestB_18718,0.38954055980702545
TestB_10223,0.2820455858402797
TestB_18121,0.27444104079307396
TestB_08901,0.20336978498020108
TestB_17534,0.17008899616316442
TestB_20845,0.16972038972224193
TestB_02536,0.3323249938674815
TestB_20716,0.15225785363075925
TestB_07806,0.23761646383594998
TestB_21264,0.2912424570268793
TestB_20552,0.25143563563902527
TestB_17992,0.22433932245333607
TestB_18960,0.5832195257963805
TestB_00941,0.21222354160530643
TestB_11563,0.08871934577859854
TestB_14742,0.2988227919233044
TestB_05660,0.49434923152072163
TestB_20208,0.32179511280889117
TestB_01017,0.39208245181781104
TestB_22117,0.08485061673130162
TestB_19127,0.41132524214520094
TestB_14650,0.5886913405787948
TestB_13036,0.47805692388573806
TestB_04226,0.4440850894933752
TestB_13329,0.07534092131800772
TestB_21524,0.050172123280843445
TestB_19669,0.3828824886017297
TestB_02656,0.1439228252352961
TestB_00534,0.18197103785112012
TestB_11203,0.2964401305619132
TestB_05893,0.031929007804756916
TestB_14848,0.4163176630199502
TestB_05097,0.3856698300185889
TestB_15343,0.10839605276032563
TestB_23032,0.20564249103663113
TestB_11044,0.1232320746449942
TestB_02509,0.2204788161528697
TestB_11564,0.16959832921568915
TestB_11118,0.3681253105874509
TestB_19292,0.05058281531077163
TestB_15310,0.2568757667939356
TestB_00687,0.023585699514803007
TestB_18884,0.4294995776731783
TestB_08855,0.10501406172961944
TestB_17335,0.3433088616689217
TestB_12893,0.02441957109915269
TestB_15823,0.21047468255610943
TestB_13392,0.4353780057533235
TestB_13115,0.08386808941727153
TestB_20786,0.30026672323573733
TestB_20402,0.22648555703065504
TestB_07257,0.3420778389797821
TestB_06429,0.30666469761271997
TestB_24025,0.2931047440908837
TestB_05950,0.3954449307492696
TestB_03950,0.22781453741566052
TestB_21230,0.48243482028378176
TestB_13839,0.3366786618233678
TestB_11267,0.3584562092278641
TestB_11960,0.44472896407534446
TestB_12226,0.11243687819369017
TestB_00270,0.41198000506735755
TestB_21553,0.39992687436465224
TestB_03766,0.26077973854341524
TestB_01439,0.12459949757116157
TestB_21521,0.2549600467596864
TestB_08363,0.20223552953261148
TestB_15240,0.1325414131682281
TestB_13453,0.122898903279005
TestB_11732,0.14817536469201717
TestB_22564,0.21927611205775055
TestB_22157,0.1307581301733732
TestB_07045,0.44337199778435826
TestB_02584,0.35987579318466967
TestB_07033,0.4464451898402736
TestB_05056,0.3267978193108116
TestB_11068,0.13030819156538354
TestB_12538,0.2615494315600747
TestB_08670,0.30354124766204926
TestB_11048,0.21682151947886283
TestB_21431,0.1809120531112986
TestB_21753,0.1898357330837509
TestB_05118,0.15612660893169417
TestB_19369,0.5081225120952455
TestB_02990,0.3259016483741578
TestB_22560,0.25380717601939795
TestB_06556,0.24005056563920996
TestB_09450,0.39113565556197016
TestB_05640,0.09726760718169969
TestB_14205,0.2081112588771171
TestB_12197,0.009215454653236624
TestB_14176,0.42611195875594465
TestB_14065,0.056760304517516756
TestB_01575,0.48156076457253566
TestB_13133,0.09901424204073296
TestB_04295,0.19374863328350664
TestB_03804,0.31273154797832337
TestB_23431,0.22113072386498187
TestB_14327,0.22961729963671076
TestB_22881,0.20965868455496842
TestB_04770,0.2658363535383287
TestB_22857,0.2763799626867291
TestB_05246,0.1807564100653446
TestB_23199,0.20316662486975584
TestB_13268,0.47517535231275776
TestB_01273,0.244938949055917
TestB_20277,0.13762932803580072
TestB_07958,0.3249889439973912
TestB_16104,0.2700196484979667
TestB_22305,0.3725118171598417
TestB_06863,0.2235727852607775
TestB_23657,0.15368384292259282
TestB_05503,0.06100201470275348
TestB_23490,0.033851441606579484
TestB_18754,0.200674856567915
TestB_10988,0.4103174118595766
TestB_21275,0.1848015597916718
TestB_15177,0.25904170258443576
TestB_09846,0.1003004692241601
TestB_21787,0.26405371522965376
TestB_08138,0.4171859015626327
TestB_23088,0.232381470532788
TestB_12645,0.47965092916635144
TestB_17108,0.22421769455268048
TestB_08815,0.4663344812187023
TestB_05773,0.4352840718195778
TestB_00004,0.2853376930486698
TestB_22949,0.40988920437569076
TestB_00102,0.17674338428467193
TestB_00617,0.6549198958412158
TestB_10965,0.4325638130551051
TestB_15929,0.501950599480292
TestB_09721,0.2213536923162218
TestB_09001,0.4870132820550299
TestB_21199,0.443845570532637
TestB_14553,0.2904831691688564
TestB_16245,0.05957688734454712
TestB_01620,0.5062442157257976
TestB_19958,0.23875621325648844
TestB_03027,0.24446432102327423
TestB_00169,0.15534430341155742
TestB_21174,0.1522388860886549
TestB_22705,0.20423673752529012
TestB_12795,0.29810228044660797
TestB_07415,0.09928390957941166
TestB_05766,0.25645056465910976
TestB_02377,0.1785645318449075
TestB_01075,0.4261792211661716
TestB_23643,0.30677931686207377
TestB_14859,0.14226517414826184
TestB_00710,0.3569845964035762
TestB_04538,0.02829544104322023
TestB_17270,0.18924704634587747
TestB_18936,0.4693375325249465
TestB_05237,0.13155862828834114
TestB_10357,0.47913769512772425
TestB_02021,0.12355819358388087
TestB_01604,0.14858543439625324
TestB_07561,0.5333821923647551
TestB_08536,0.47816288739574403
TestB_05414,0.41461709793518997
TestB_07240,0.1426213790768667
TestB_11399,0.3484655089687804
TestB_22588,0.3236060723742971
TestB_16491,0.6149001382819556
TestB_18346,0.1029531718411653
TestB_03785,0.03485594303203989
TestB_15174,0.22623303212207221
TestB_23303,0.2819116656838206
TestB_04696,0.10879858393977868
TestB_16362,0.23060270861972312
TestB_03387,0.4935164064876478
TestB_19872,0.37228561943217386
TestB_18365,0.2752159960877859
TestB_03234,0.30405313371179377
TestB_14447,0.10288689170316949
TestB_12555,0.18139445557921197
TestB_17918,0.3834254165973855
TestB_06489,0.17883750271789045
TestB_05416,0.27277161321056353
TestB_23622,0.45061954218649586
TestB_12359,0.44136231224361616
TestB_16048,0.19298869249671366
TestB_03487,0.2736112034821094
TestB_01442,0.40822126038639583
TestB_20707,0.34393797410728993
TestB_04372,0.2758773425402348
TestB_06001,0.5958719984650745
TestB_03409,0.384919882990387
TestB_16871,0.23026317150309034
TestB_20413,0.01104464076534037
TestB_14903,0.24543843706696306
TestB_17421,0.38056872562529975
TestB_20816,0.04315165296678496
TestB_17197,0.2235197678610872
TestB_13044,0.09411197465681957
TestB_20355,0.21699454579521674
TestB_11910,0.31648265399648556
TestB_18125,0.16019155294212906
TestB_18505,0.022733668929047567
TestB_11742,0.29190785341500747
TestB_04264,0.4822672118500765
TestB_23089,0.25913998077746303
TestB_01369,0.22602029473243124
TestB_21371,0.3137060869734051
TestB_12251,0.30862315808012375
TestB_16368,0.21785600390707144
TestB_23717,0.5124013944667183
TestB_14000,0.23044318948810072
TestB_09973,0.31288912393523777
TestB_11918,0.16521271893043804
TestB_07457,0.37701145373603623
TestB_04027,0.29168066455012265
TestB_11687,0.23195049204340726
TestB_07687,0.38412105251824097
TestB_09147,0.6684469329032757
TestB_05211,0.36984483380581157
TestB_14791,0.23511590426394244
TestB_20852,0.23971671199589947
TestB_20002,0.38433426651699054
TestB_22023,0.30721094775474206
TestB_03580,0.10540952376919636
TestB_06506,0.21698177579735084
TestB_02077,0.34801602362796075
TestB_07521,0.047407337288276695
TestB_15764,0.2421271096267994
TestB_05597,0.2826511267103671
TestB_04960,0.24066037445817065
TestB_03687,0.254315995165361
TestB_01016,0.30262029730018175
TestB_16543,0.16570855511459376
TestB_08636,0.3569942697296825
TestB_10541,0.051738358984123115
TestB_14343,0.41432177115099883
TestB_17604,0.4438124851539732
TestB_10009,0.16024636676631923
TestB_13143,0.008299567558334022
TestB_08754,0.03523893110480609
TestB_00049,0.4245535323088751
TestB_04205,0.12734046951807695
TestB_21594,0.03753837498860124
TestB_09406,0.2680356975827552
TestB_05489,0.5435503386651545
TestB_06644,0.2341302952706633
TestB_08414,0.5411259313150667
TestB_14822,0.2211054156281115
TestB_18934,0.3771261947740767
TestB_11804,0.03735387615092931
TestB_16227,0.4063099313289926
TestB_17811,0.1351728637902194
TestB_01381,0.441243112024426
TestB_13529,0.25083077244138646
TestB_08281,0.4210996890175579
TestB_11382,0.33997779450458426
TestB_18641,0.4079326547226457
TestB_10171,0.03855041980241999
TestB_06638,0.2529623757181344
TestB_06402,0.2678452391264939
TestB_12114,0.4550043698578926
TestB_16267,0.1271436931283584
TestB_05732,0.17048259646695152
TestB_14724,0.12537384428951492
TestB_15394,0.3968357696385116
TestB_18731,0.1112016622823227
TestB_03762,0.32759286730296766
TestB_16018,0.33468408296149754
TestB_06417,0.3044362338076823
TestB_09894,0.1798187866520258
TestB_23376,0.21601060657400703
TestB_16774,0.6637329977277021
TestB_16783,0.3754363635866169
TestB_11794,0.08557377944690513
TestB_13686,0.48403356530349195
TestB_06531,0.1950899456010999
TestB_14721,0.30494418368831316
TestB_13179,0.09111054160302744
TestB_24046,0.1446774371170056
TestB_03727,0.1133324621154761
TestB_02667,0.3354605540769775
TestB_00621,0.31806777502235156
TestB_13385,0.5192083673485368
TestB_07079,0.03702214081314862
TestB_10707,0.3296181759976469
TestB_23059,0.22841070099943164
TestB_04866,0.14345993101171084
TestB_03221,0.3177749619110085
TestB_16640,0.4070565690572779
TestB_07229,0.29996314814158276
TestB_16455,0.3666996149807137
TestB_21935,0.2972226979599228
TestB_18260,0.24082213896027332
TestB_18704,0.3744080596141867
TestB_21234,0.3587135190100381
TestB_18091,0.3383645372015721
TestB_14896,0.3012597594564494
TestB_16246,0.2773749751928712
TestB_20664,0.4800876288921118
TestB_23259,0.26417698754664426
TestB_07113,0.08980516912047962
TestB_17284,0.16400595190054218
TestB_22494,0.11472070355142974
TestB_24015,0.4522370095771926
TestB_03267,0.2106438517787485
TestB_20625,0.6798247229858563
TestB_10592,0.37289219008136165
TestB_09897,0.16785113605444066
TestB_07601,0.3262018349065696
TestB_23330,0.3678958899690848
TestB_22470,0.10809929550569072
TestB_17047,0.27158256595799796
TestB_05531,0.07752936428834156
TestB_09499,0.5541872037223048
TestB_06441,0.312208742997667
TestB_18126,0.4082601688155003
TestB_22858,0.27439609224746453
TestB_16344,0.4880330225422906
TestB_23830,0.32540814260659956
TestB_21531,0.36118501259249114
TestB_11956,0.09979154225333058
TestB_08569,0.2258517223483454
TestB_08720,0.06830999463230349
TestB_04691,0.26502811684749167
TestB_18313,0.11041714989300877
TestB_20606,0.10147347577705888
TestB_05328,0.2671319633500836
TestB_00567,0.3088700374712319
TestB_01324,0.010257089575060472
TestB_03593,0.10029129369654695
TestB_05959,0.10367728106575728
TestB_09331,0.39230051976326574
TestB_06576,0.4462365018540292
TestB_05031,0.5020561711588005
TestB_08693,0.21175374373949896
TestB_18767,0.07009286583708975
TestB_23144,0.20048954418372888
TestB_04084,0.12045100259476667
TestB_08417,0.0989458027248606
TestB_13265,0.15308234783541372
TestB_03049,0.13844006211168108
TestB_20782,0.14356106916563954
TestB_06948,0.5213775551077278
TestB_06139,0.23765217636436853
TestB_17569,0.3652721444025108
TestB_20731,0.16572675389536906
TestB_00685,0.12834125728101217
TestB_12759,0.23464124024618085
TestB_16569,0.35516512516464055
TestB_17529,0.32736541504659733
TestB_22479,0.3558614720098946
TestB_05260,0.013091259243523796
TestB_14697,0.23573256556173147
TestB_03818,0.339236427954451
TestB_15741,0.2634453619656139
TestB_15894,0.21680891105597686
TestB_12788,0.35489445798992825
TestB_04674,0.4967873960261406
TestB_15945,0.2716019217525603
TestB_11270,0.2112000080811348
TestB_01696,0.049527475471243476
TestB_12985,0.3739885022919177
TestB_07709,0.3089078799200683
TestB_12304,0.2995155992599998
TestB_02620,0.06003169868003795
TestB_05609,0.34794824539081076
TestB_02811,0.38531788876902145
TestB_03401,0.5102859434852803
TestB_18059,0.43239182094218126
TestB_17572,0.17102691592147734
TestB_00931,0.08262348849430617
TestB_08768,0.3337887989788492
TestB_15395,0.17228536148272564
TestB_17442,0.284724142371987
TestB_24069,0.21957840071847717
TestB_12432,0.3592729764016318
TestB_13585,0.3723106521503392
TestB_05400,0.6355323848538517
TestB_21064,0.25817415167202507
TestB_21263,0.19911965199091658
TestB_04137,0.1988707753583274
TestB_20104,0.29280396573353357
TestB_23183,0.2125166979136898
TestB_22579,0.017388416486197968
TestB_01639,0.24138054810177068
TestB_03831,0.3060736336005723
TestB_02695,0.025162480343636266
TestB_17876,0.41662926399962336
TestB_06075,0.26682741427120604
TestB_21124,0.40377036865683724
TestB_05624,0.14149100562231637
TestB_19163,0.1936146292485295
TestB_19102,0.3128746214905547
TestB_11476,0.04563587791178982
TestB_18331,0.4482130888401062
TestB_16991,0.5248485517787898
TestB_15425,0.048226045976111444
TestB_12429,0.43829732870940175
TestB_07767,0.3231983609974972
TestB_20542,0.21676673948369307
TestB_11517,0.20869337957129735
TestB_14212,0.21333565541719046
TestB_04221,0.13150466318675882
TestB_23780,0.3858175768918567
TestB_08947,0.3709590855081727
TestB_11935,0.12501808236592646
TestB_11495,0.2331793431405022
TestB_21801,0.15068790900832185
TestB_02439,0.3145572936259746
TestB_05706,0.3039623585248803
TestB_02941,0.24514895946127854
TestB_20769,0.22253789121605716
TestB_21257,0.44102455355677306
TestB_21305,0.34642300661107495
TestB_11323,0.4075832386944217
TestB_10803,0.377197921086573
TestB_09427,0.24889984025547993
TestB_21021,0.42902329678175205
TestB_13872,0.3101705522554248
TestB_23877,0.4989369755153303
TestB_20446,0.13655395091153524
TestB_10210,0.29910109556877656
TestB_09938,0.10268549702183617
TestB_21108,0.11907512221702542
TestB_22126,0.27761895491428673
TestB_00758,0.147039793514555
TestB_01621,0.212879043314512
TestB_15478,0.3275326381206722
TestB_09876,0.4044713791327094
TestB_11999,0.07124941342296402
TestB_10267,0.20242298298227576
TestB_04344,0.3093508350703276
TestB_16346,0.22976865967082857
TestB_13413,0.04492087093794063
TestB_11284,0.30869381993136247
TestB_13303,0.3417509935065803
TestB_21382,0.14587907840284198
TestB_02874,0.14869499084333354
TestB_09725,0.12874126416291284
TestB_06927,0.23110635650018313
TestB_15537,0.13592389254502335
TestB_17809,0.3365288282141821
TestB_01780,0.39532457072470656
TestB_01368,0.4666349934397696
TestB_03402,0.10670066437871503
TestB_14907,0.2722232749247708
TestB_01622,0.06708385484739385
TestB_14378,0.2257675956484599
TestB_07492,0.4276252732789406
TestB_17727,0.28387203678148604
TestB_00168,0.25162691562196476
TestB_13248,0.16363843064881983
TestB_17231,0.14119493160710844
TestB_05813,0.03946527836794343
TestB_08886,0.18822270073597147
TestB_19289,0.5765230208936202
TestB_22462,0.23486225245669226
TestB_11049,0.36984877525744964
TestB_24056,0.15711571111588302
TestB_00964,0.28344281671740945
TestB_09511,0.188926136525462
TestB_13833,0.3182192964154177
TestB_07663,0.19895580395200507
TestB_16069,0.1930871691884144
TestB_13103,0.4375244847159186
TestB_22219,0.1783531246590998
TestB_13722,0.04063619447597338
TestB_07106,0.40102102729040984
TestB_11959,0.4400078797529704
TestB_20669,0.11824826643827802
TestB_12032,0.013984115612040118
TestB_03758,0.38044141191023856
TestB_04329,0.45261765152650124
TestB_20463,0.44779403314475275
TestB_16414,0.2293347078397037
TestB_09917,0.43995770241711374
TestB_00357,0.2164059550665983
TestB_22754,0.4074802540915202
TestB_04745,0.43973169811622925
TestB_06358,0.26383833496705233
TestB_02364,0.22137924850945445
TestB_10186,0.25187954461747203
TestB_23367,0.06359557027349413
TestB_10339,0.33137899600313947
TestB_09739,0.4426471312070788
TestB_14436,0.2505140743138333
TestB_14317,0.3885982131068172
TestB_07799,0.6197797854377726
TestB_16988,0.22957674896754487
TestB_20036,0.35359806651229414
TestB_13461,0.5229029201613498
TestB_10416,0.5348507509437972
TestB_09184,0.3196143814322018
TestB_06965,0.14109757457565186
TestB_24088,0.01705913676441507
TestB_09871,0.19308248559721636
TestB_23698,0.18380063940717284
TestB_01445,0.4847075972088275
TestB_10588,0.1979522811214736
TestB_11298,0.19331321075199395
